index,id,name,username,date,reply_to,content,reply,retweet,like
818,KiraniFebrianiDjayadirejaSep62021Desak t,Kirani Febriani Djayadireja,@KDjayadireja,"Sep 6, 2021",nan,Desak trs #HukumPerusakMasjidAhmadiyah #Ahmadiyah #nu #HometownChaChaCha #JKT48RequestHour2021,0,0,3
819,EkoKuntadhiSep62021Jika ma,Eko Kuntadhi,@_ekokuntadhi,"Sep 6, 2021",nan,"Jika masjid Ahmadiyah dibakar gerombolan cingkrang. Tp umat Islam diam saja. Malah agama lain yang ikut geram. 

Tandanya kita sebagai umat Islam sudah kehilangan empati. Kehilangan kenormalan dan kemanusiaan. 

Semestinya kitalah yang paling geram thd ulah gerombolan itu.",105,229,1300
820,Bemark15Sep62021Saya se,Bemark15,@berrymark,"Sep 6, 2021",@Maya_Kusuma_,Saya setuju tapi masalahnya ada fatwa Haram MUI tuk Ahmadiyah..,1,0,0
821,YUSRIZALSep62021ma'af m,YUSRIZAL,@YUSRIZA57430609,"Sep 6, 2021",@MUJIBUR94328338,"ma'af meluruskan, kasus di Sintang bukan kaum minoritas ya, tapi kaum yang menganut faham Ahmadiyah yang telah di Fatwakan oleh MUI bahwa faham tersebut Sesat dan Menyesatkan.......",2,0,2
822,DayatSep62021Banser ,Dayat,@Dayat92156395,"Sep 6, 2021",@OposisiCerdas,"Banser ini sok toleran,jelas Ahmadiyah dinyatakan sesat tapi masih juga dilindungi. Berani gak Banser ke Papua?",0,0,0
823,FirmanSyahSep62021Ahmadiy,Firman Syah,@Firman_Syah_Kun,"Sep 6, 2021",@FaheemYounus,"Ahmadiyah

A.  L.  I.  R.  A.  N.      S.   E.   S.   A.   T.",0,0,0
824,JgnKhianatiNegriSep62021Fahami ,JgnKhianatiNegri,@EMHARIYANTO,"Sep 6, 2021",nan,"Fahami alur hukum nya
Tentang status aliran ahmadiyah..jgn keliru",0,0,1
825,AntiFeodalismAparteidUnfairnessRacismIbnXineSep62021Sales v,Anti Feodalism Aparteid Unfairness Racism Ibn Xine,@Ibnxine,"Sep 6, 2021",@Stevaniehuangg,"Sales vaksin, penyebar wabah, dokter palsu 
@FaheemYounus
 Ahmadiyah benci Islam.",0,0,0
826,NiyangdewiSep62021Paman s,Niyangdewi,@AmidalaNiang,"Sep 6, 2021",@Pencerah__,Paman saya almarhum penganut paham Ahmadiyah namun perilaku kesehariannya sgt islami....,0,0,4
827,ObatDiabetesSep6202110 Pela,Obat Diabetes,@diabetherb,"Sep 6, 2021",nan,10 Pelaku Perusakan Rumah Ibadah Ahmadiyah di Sintang Ditangkap http://dlvr.it/S70YVj,0,0,0
828,KarimsamlawiSep62021Jangan ,Karim samlawi,@Samlawi_84,"Sep 6, 2021",@IdeyBad,"Jangan asal nuduh .... Dosa lho .... Mnrt Ahmadiyah, Mirza Ghulam Ahmad bukan nabi .... Hanya orang2 yg benci Ahmadiyah saja yg mengatakan demikian.",1,0,0
829,GunarsoSep62021Nostalg,Gunarso,@Gunarsooh,"Sep 6, 2021",nan,Nostalgia fpi Radikal bin agama damai berencana membunuh warga Ahmadiyah,0,0,0
830,KarimsamlawiSep62021Ahmadiy,Karim samlawi,@Samlawi_84,"Sep 6, 2021",@seribudeku,"Ahmadiyah juga bisa bilang sesat bagi aliran di luar mereka ....  Untungnya, Ahmadiyah tidak mengajarkan sesat bagi yg berbeda....",0,0,0
831,MalangTerkiniSep62021Viral P,Malang Terkini,@MalangTerkini_,"Sep 6, 2021",nan,"Viral Perusakan Masjid Ahmadiyah di Sintang, Alissa Wahid: Apapun Alasannya, Ini Tindakan Melanggar Hukum",0,0,0
832,"DedenSujanaSep62021Sama 
@",Deden Sujana,@dedensujana,"Sep 6, 2021",@ulil,"Sama 
@Dennysiregar7
 yg katanya tokoh toleransi Ahmadiyah gak perlu buat masjid sendiri ",0,0,0
833,UmmuMulkiSep62021NU kata,Ummu Mulki,@UmmuMulki,"Sep 6, 2021",@OposisiCerdas,"NU katanya jadi pembela yg lemah/minoritas makanya dia ucapkan selamat hari raya ke Baha'i dan tdk ucapkan slmt 1 Muharam,LindungiMasjid Ahmadiyah bukan Masjid Aswaja, jaga gereja, jaga klenteng, katanya dia Bhinneka,biar di puja puji, padahal ...",0,0,0
834,ObloSep62021Aku ngg,Oblo,@LUDIN94397800,"Sep 6, 2021",@muannas_alaidid,"Aku nggak setuju dg Ahmadiyah , tapi nggak setuju juga dengan persekusi terhadap mereka , kalau mau nyadarkan mereka beri dakwah bukan membunuhi mereka",0,0,0
835,UtopisSep62021Bagaima,Utopis,@yohanesbosko4,"Sep 6, 2021",nan,Bagaimana perihal kebebasan beragama? Apa yg Salah dengan Ahmadiyah?,1,0,1
836,نانانگسلمانSep62021Supaya ,نانانگ سلمان,@kangNanang_SL,"Sep 6, 2021",@ari_ardiana10,Supaya tdk terbawa ikut menyesatkan lebih baik banyak baca literasi dr Ahmadiyah termasuk Tafsir Al-Qur'an Ahmadiyah supaya tercerahkan wawasan keilmuannya tdk mandeg hanya taunya doktrin nabi Isa masih hidup di langit sedangkan quran dn hadits Nabi SAW jelas wafat Nabi Isa as,0,0,0
837,ByzantiumSep62021@IdeyBa,Byzantium,@Byzanti32901422,"Sep 6, 2021",@IdeyBad,"@IdeyBad
 , bagaimana kamu tau Ahmadiyah itu sesat , mohon penjelasan ...!!",0,0,0
838,ArifinSep62021Mereka ,Arifin,@Aripinipin123,"Sep 6, 2021",@muannas_alaidid,"Mereka kalau di biarkan lama2 Masjid"" yg Tidak seseorang dg Kelompoknya lama"" akan di bakar JUGA,Sekarang Ahmadiyah besok"" Bisa ke Masjid lain.",0,0,0
839,HumasKementerianAgamaMagetanSep62021Siaran ,Humas Kementerian Agama Magetan,@KantorMagetan,"Sep 6, 2021",nan,"Siaran Pers
Kementerian Agama 

*Kecam Perusakan Rumah Ibadah di Sintang, Menag Minta Aparat Tindak Tegas*

Menteri Agama Yaqut Cholil Qoumas mengecam perusakan tempat ibadah jemaat Ahmadiyah di Kabupaten Sintang, Kalimantan Barat oleh sekelompok orang. Menurutnya, tindakan …",0,0,0
840,20DETIKSep62021Perusak,20DETIK,@20detik,"Sep 6, 2021",nan,Perusakan Masjid Ahmadiyah: Banjir Kecaman hingga Pelaku Ditangkap,0,0,0
841,BeritaTerkiniSep62021Polda K,Berita Terkini,@21BeritaTerkini,"Sep 6, 2021",nan,Polda Kalbar Tangkap 10 Pelaku Perusakan Masjid Ahmadiyah di Sintang https://liputan6.com/news/read/4650438/polda-kalbar-tangkap-10-pelaku-perusakan-masjid-ahmadiyah-di-sintang?utm_source=dlvr.it&utm_medium=twitter… #beritaterkini,0,0,0
842,🅼Sep62021“Ahmadi,🅼,@m4s4g03s,"Sep 6, 2021",nan,"“Ahmadiyah, yang mengakui Syekh Mirza Ghulam Ahmad  sebagai nabi, memang dinyatakan sesat oleh MUI, namun kita berharap penyelesaian perusakan masjid Ahmadiyah ini dapat tetap diselesaikan melalui jalur hukum” 
@cholilnafis",0,0,1
843,KRATOSSep62021Ahmadiy,KRATOS,@yunus87966400,"Sep 6, 2021",@upanisasi,Ahmadiyah apa ada di akui negara?,1,0,0
844,IDNpos.comSep62021Polisi ,IDNpos.com,@idnpos_com,"Sep 6, 2021",nan,Polisi Tangkap 10 Pelaku Perusakan Rumah Ibadah Ahmadiyah http://dlvr.it/S70TRX,0,0,0
845,RahmanSep62021Membiar,Rahman,@Rahman4689,"Sep 6, 2021",@saidiman,"Membiarkan ahmadiyah & aliran2 menyimpang lainnya sesungguhnya km tdk peduli & membiarkan mereka dlm dosa. Itu ibarat punya anak,anak mu hobi maksiat tp km biarkan atas nama liberal,apalagi klo dosa nya kufur,musyrik yg tdk ada ampunannya. Hrsnya km ingatkan anakmu,tegur dll",12,4,1
846,JPNN.comSep62021Polisi ,JPNN.com,@jpnncom,"Sep 6, 2021",nan,"Polisi menangkap sepuluh pelaku perusakan masjid Ahmadiyah di Sintang, Kalimantan Barat. #perusakanmasjid",0,0,0
847,Sang__PencerahSep62021Mohon t,Sang__Pencerah,@umat_jahiliyah,"Sep 6, 2021",@__AnakKolong,Mohon tampilkan daftar kesesatan ahmadiyah  apakah lebih sesat dari syiah,0,0,0
848,BeningEmbunSep62021O terny,Bening Embun,@Bening3mbun,"Sep 6, 2021",nan,"O ternyata hujan 

#Mutualan
#MutiaraSufi
Pop: Senin Basah KPAI Ahmadiyah",1,0,1
849,JoSep62021Nabinya,Jo,@johan17826761,"Sep 6, 2021",@sword_way,"Nabinya ya kanjeng nabi Muhammad om 

Yg bikin runyam adalah islam yg menganggap dirinya islam paling benar

Saya bukan berdiri di barisan ahmadiyah karna saya bkn ahmadiyah

Tapi saya hanya mau bilang jangan ngerusak tempat ibadah orang..... Kaga bae

Bukan gt sodare seiman",0,0,0
850,inisayascreenshootSep62021Polda K,ini saya screenshoot,@mncrgknskl,"Sep 6, 2021",nan,Polda Kalbar Tangkap 10 Pelaku Perusakan Masjid Ahmadiyah di Sintang,0,0,0
851,Liputan6.comSep62021Polda K,Liputan6.com,@liputan6dotcom,"Sep 6, 2021",nan,Polda Kalbar Tangkap 10 Pelaku Perusakan Masjid Ahmadiyah di Sintang,0,0,0
852,marsoSep62021Ahmadiy,m arso,@marso10033621,"Sep 6, 2021",@na_dirs,"Ahmadiyah itu bukan Islam karena mengakui ada nabi sesudah Rasulullah
hati2 dalam memberikan dukungan",0,0,0
853,"BungTDSep62021Ape lu,",Bung TD,@bangduha,"Sep 6, 2021",@Gamaudungu,"Ape lu, MUI- Muhammadiyah kecam perusakan masjid Ahmadiyah",1,0,0
854,crororiSep62021Lha piy,crorori,@Jokowo09994509,"Sep 6, 2021",@oceanflyer1,"Lha piye tho emgnya ahmadiyah agama yg sdh di akui di Indonesia ?
Yg lbh preman spa cba ",0,0,0
855,KomunitasLiterasiIslamSep62021Oke per,Komunitas Literasi Islam,@literasiislam,"Sep 6, 2021",nan,"Oke perusakan masjid ahmadiyah di Tempunak Kalbar seharusnya tidak perlu terjadi, yah namun siapa sih yang bisa ngontrol bako seseorang? Apalagi ketika ini bersinggungan yang menganggap ada orang yang lebih dari sosok yang mereka cintai baginda Nabi Muhammad?",1,2,2
856,Sep62021Itu men,@Jarotdaymen,@Jarotdaymen,"Sep 6, 2021",@riodetriii,"Itu menurut Islam anda, menurut Ahmadiyah beda lagi. 
Sama dengan ajaran Kristen, yang menurut Islam kurang lengkap, lalu dilengkapi oleh Islam. 
Menurut Ahmadiyah, mereka melengkapi Islam versi anda.
Perspektif masing-masing ",0,0,1
857,BeningEmbunSep62021Banguni,Bening Embun,@Bening3mbun,"Sep 6, 2021",nan,"Bangunin santri shalat Tahajud = belajar sabar

#tahajud
#MutiaraSufi
Pop: Ahmadiyah Senin KPAI Tidur",0,0,0
858,marsoSep62021Ahmadiy,m arso,@marso10033621,"Sep 6, 2021",@sahaL_AS,"Ahmadiyah bukan Islam karena mengakui ada nabi sesudah Rasulullah
agama Islam lebih cepat rusak karena :
- adanya pembelokan ajaran
- munafikun merajalela
- ketidak adilan",0,0,0
859,BentengSumbar.comSep62021Netizen,BentengSumbar.com,@BentengSumbar,"Sep 6, 2021",nan,Netizen Colek Mahfud MD: Masjid Ahmadiyah Dibakar karena SKB 2 Menteri dan Fatwa MUI -,0,1,1
860,TEMPO.COSep62021Polisi ,TEMPO.CO,@tempodotco,"Sep 6, 2021",nan,Polisi Tangkap 10 Pelaku Perusakan Rumah Ibadah Ahmadiyah https://nasional.tempo.co/read/1502745/polisi-tangkap-10-pelaku-perusakan-rumah-ibadah-ahmadiyah?utm_source=Twitter&utm_medium=Digital%20Marketing&utm_campaign=dlvrit… #TempoNasional,0,0,1
861,mElonBuskSep62021Keberad,mElon Busk,@jannotama,"Sep 6, 2021",@FaheemYounus,Keberadaan Ahmadiyah merusak islam itu sendiri..,0,0,0
862,SutignyoSep62021Bagaima,Sutignyo,@Sutignyo3,"Sep 6, 2021",@Ceuceu_Corason,"Bagaimana bisa seorang menteri agama, tdk tahu bahwa Ahmadiyah dan syiah itu bukan agama? Agama diIndonesia hanya Islam, kristen protestan, katolik, hindu dan Budha.",0,1,0
863,Keiko&MeSep62021Wow ter,Keiko & Me,@endoe21,"Sep 6, 2021",@Kuli__proyek,Wow ternya pak wapres yg stempel ahmadiyah haram,0,0,8
864,erroySep62021Seperti,erroy,@erroyh,"Sep 6, 2021",@muannas_alaidid,"Sepertinya   tindakan  brutal     kelompok  ini   akan  berlindung  di   balik    fatwa  MUI   yg mengharamkan  Ahmadiyah.
Negara  hrs mencari  sumber  apinya.  Menangkapi   rakyat  tidak akan memadamkan  kebakaran  ....
@mohmahfudmd
@AliNgabalinNew",0,0,0
865,MuridIslamAhmadiyahSep62021nabi at,MuridIslamAhmadiyah,@MAhmadiyah,"Sep 6, 2021",@SpenzaArif,"nabi atau bukan, yang jelas syariat yang dipakai Ahmadiyah adalah syariat Muhammad (saw) yakni Islam...",1,0,0
866,NinoBrodinSep62021‘Barbar,Nino Brodin,@Orgetorix,"Sep 6, 2021",nan,"‘Barbaric act’: Rights groups condemn mob attack on Ahmadiyah mosque https://thejakartapost.com/news/2021/09/05/barbaric-act-rights-groups-condemn-mob-attack-on-ahmadiyah-mosque.html… via 
@jakpost",0,0,0
867,GakiHajimeSep62021Oh sprt,Gaki Hajime,@GakiHajime,"Sep 6, 2021",@iribsa,"Oh sprti itu, apkh anda ahmadiyah kah? Trus hubungannya dgn ahmadiah di sintang akph ada hubungannya dgn FPI kah? Atau cmn curhat kah? Maaf tong cmn bertanya",0,0,0
868,AksiMelayaniIndonesia(AMI)Sep62021bagi NU,Aksi Melayani Indonesia (AMI),@AmsyariMuadz,"Sep 6, 2021",@BinsarNixon____,"bagi NU, paham ahmadiyah itu salah, termasuk merusak rumah dan tempat ibdahnya juga tindakan salah....

ngunu lho ndes....",0,0,0
869,ChokySep62021Tentu s,Choky,@ChokySidabutar3,"Sep 6, 2021",@tiyowprasetyo,"Tentu saya yg Muslim, jauh dari paham akan pemahaman itu. Inti yg sy sampaikan adlh, kenapa umat Protestan tadi, bisa demikian AKUR DAMAI dalam perbedaan gereja nya, smntara kami yg Muslim, sering terdengar ribut ttg rumah ibadah kami
cc kasus Ahmadiyah, contohnya",0,0,1
870,ChokySep62021Anda be,Choky,@ChokySidabutar3,"Sep 6, 2021",@Chaerul84567083,"Anda benar. Jika mengacu pada kata JEMAAT, itu pengikut Ahmadiyah Qadian, tp jika kata JEMAAH, itu Ahmadiyah Lahore ",0,0,0
871,abusafaSep62021Ahmadiy,abu safa,@kangen_alesha,"Sep 6, 2021",nan,"Ahmadiyah itu sesat, krn dia sembahyang dimesjid tapi nabinya mirza ghulam ahmad.

Tapi yg lebih sesat lagi ada oknum yg sengaja memelihara kesesatan ini utk tujuan sesat. 

Awas jangan sampai kegocek manusia sesat.",1,0,2
872,ChokySep62021Maaf kr,Choky,@ChokySidabutar3,"Sep 6, 2021",@t_anar8,"Maaf krn sy 3 thn bersama Lahore, dan bukan yg Qadian, maka sy tdk bisa cerita banyak ttg pengalaman saya. Satu yg PASTI, Ahmadiyah Lahore juga tidak sehaluan dg Ahmadiyah Qadian yg sesat tadi. Makanya Ahmadiyah terpecah menjadi 2 aliran. Mksh",0,0,0
873,#PergulatanPatriotVs.PengkhianatSep62021Kalau s,#Pergulatan Patriot Vs.Pengkhianat,@Resof85,"Sep 6, 2021",@OposisiCerdas,"Kalau sdh dinyatakan Sesat maka Ahmadiyah hrs dibubarkan, aset2nya berupa masjid juga hrs diserahkan ke Negara dan kelompok aliran sesat ini hrs dimintak untuk bertaubat atau tdk mendapatkan hak dlm administrasi krn gak ada dlm kolom agama di RI ini selain dari agama yg sah",0,1,0
874,"ChokySep62021Dan...
",Choky,@ChokySidabutar3,"Sep 6, 2021",@t_anar8,"Dan...
Ahmadiyah Qadian, waktu itu, mmg semakin ditinggalkan jemaatnya. Krn ajaran mereka yg bertolak blkg tadi, menyatakan ad nabi ke 26.
Maka sy berani bilang jgn digeneralisir Ahmadiyah seutuhnya sesat ",0,0,0
875,"ChokySep62021Memang,",Choky,@ChokySidabutar3,"Sep 6, 2021",@t_anar8,"Memang, di Ahmadiyah...pengkultusan Mirza Gh Ahmad cenderung amat terasa. Toh tdk ad bedanya dg Islam kejawen yg saya prnh dengar. Yg bgt mengkultuskan para Waliyullah / Sunan misalnya, atau 4 malaikat utama. Tp tetap membaca syahadat dan shalawat tetap yg utama.",0,0,0
876,Sword_WaySep62021Sumbern,Sword_Way,@sword_way,"Sep 6, 2021",@MAhmadiyah,Sumbernya Ahmadiyah? ,1,0,0
877,"ChokySep62021Dimana,",Choky,@ChokySidabutar3,"Sep 6, 2021",@t_anar8,"Dimana, Mujaddid td hadir tiap 100 thn sekali pd zamannya. Dan di abad ini Ghulam Ahmad adlh sang pembaharu nya menurut Ahmadiyah Lahore.Wkt sy msh sekolah, dg sangat rinci pihak Yayasan PIRI menjelaskan hal tsb, dan masuk logika sy. Tdk ad hal yg aneh di Ahmadiyah Lahore...hanya",0,0,0
878,ihiihSep62021There's,ihiih,@weirdos_hat,"Sep 6, 2021",nan,"There's a news masjid ahmadiyah dibakar dan jemaatnya dipersekusi padahal sesama muslim, apalagi yg bukan... The level of ignorance",0,0,0
879,W4l4ngSungs4n6Sep62021Dia bil,W4l4ngSungs4n6,@Al_Mksn,"Sep 6, 2021",nan,Dia bilang pembakaran mesjid Ahmadiyah itu melanggar Ham.tapi dia bungkam ketika Mekihat 6 pengawal HRS dibantai. Dia pun bungkam melihat ulama dan imam mesjid diserang orang yg ujung2nya divonis gangguan jiwa. Agama dia apa ya?,6,38,141
880,ElThalibSep62021Ahmadiy,El Thalib,@thalibhelmy,"Sep 6, 2021",@lutfimuhamad_,Ahmadiyah emang make hadist bukhori?,0,0,1
881,ChokySep62021Sadaril,Choky,@ChokySidabutar3,"Sep 6, 2021",@ChokySidabutar3,"Sadarilah...menurut yg kita tahu, bhw Rasul prng menubuatkan, kelak Islam itu terpecah jadi 72 golongan, pastinya banyak perbedaan yg terjadi. Knp jika menurut kita Ahmadiyah bkn saudara seiman, tdk kt jadikan sj saudara dlm kemanusiaan?
SELAMA mrk tdk merugikan kita ",0,0,1
882,babaSep62021Lah lo ,baba,@iribsa,"Sep 6, 2021",@GakiHajime,Lah lo pikir dia gk familiar gitu sama permasalahan Ahmadiyah di sini? Coba lo yang merasa familiar jelasin deh,1,0,0
883,ChokySep62021Knp Muh,Choky,@ChokySidabutar3,"Sep 6, 2021",@ChokySidabutar3,"Knp Muhammadiyah dan NU yg segitu menggurita di sana, tetap membiarkannya?
Apakah mereka gak peduli dg NAHI MUNKAR, jika mmg Ahmadiyah itu salah?
Jgn klaim sepihak, krn kita tahu MUI bukan lembaga tinggi negara, yg keputusannya mutlak dijalankan. Bukan spt DepAg atau Kepolisian.",0,0,0
884,ChokySep62021Nah...p,Choky,@ChokySidabutar3,"Sep 6, 2021",@ChokySidabutar3,"Nah...pertanyaannya...siapa yg salh dlm hal ini. Jika mmg terlarang, kenapa sampai detik ini Ahmadiyah (Lahore) dg sayap2 organisasinya terus berkembang pesat? Yayasan PIRI contohnya, dg puluhan sekolah yg didirikan di Jogja, stagnan dg faham Mirza Ahmad sbg panutan.",0,0,0
885,MenjadiArifSep62021Di Germ,Menjadi Arif,@ngependi,"Sep 6, 2021",@FerryMaitimu,Di German sedang digarap program 100 masjid. Dan khalifah Ahmadiyah dijuluki champion of peace di Eropa.,0,0,1
886,WaringinSetoSep62021Msh ada,WaringinSeto,@PekikMenoreh,"Sep 6, 2021",nan,Msh ada keprihatinan terutama mslh Ahmadiyah Sintang tapi kok ya kelakuannya msh spt iniiiiiiiii...,0,0,0
887,AshKaidoSep62021rada bi,Ash Kaido,@AshKaido,"Sep 6, 2021",@Dennysiregar7,"rada bingung kenapa ahmadiyah dibilang sesat,, bukannya mereka juga menjalankan 5 rukun Islam. Bukannya di dunia ini ada 3 mazhab besar kaum muslimin yaitu Muslim Sunni, muslim Syiah, dan muslim Ahmadiyah yah? beda penafsiran wajarlah, klo maksa2 ikut tafsiran mereka baru salah.",0,0,0
888,GakiHajimeSep62021Lah nap,Gaki Hajime,@GakiHajime,"Sep 6, 2021",@iribsa,"Lah napa lo yg sewot? Mo dia ahmadiyah atau siapa yg jelas dia mention Indonesia..
Googling sono arti kata dari : ngatur, menjelaskan & memberi nasihat",1,0,0
889,CrespoSep62021Klo ia ,Crespo,@Crespo04946885,"Sep 6, 2021",@Rizmaya__,"Klo ia pun, trys apa urusanmu gus ? Urusin ja dulu teman2 seagamamu yg hoby teror tempat ibasah orng yg beda keyakinan ma agamamu.. bom greja, pembakaran rumah ibadah ahmadiyah dan masih banyak lagi.. itu dulu kau urusin, atau jgn2 kau lahir nya dulu dr kondom bocor ya ?",0,0,0
890,"CNLKH68Sep62021Hello, ",CNLKH68,@CNLKH_68,"Sep 6, 2021",nan,"Hello, World
@Reaproy
 
@hrw
 
@UNHumanRights
 
@csmonitor
 
@EWTNews
 
@BBCWorld
 
@cnni
 

Do you want to know TO SERVE and TO PROTECT means in Indonesia ?

It's TO GUARD the building n Ahmadiyah community after their property violently burned down by MOB under THE POLICE watch ...",0,1,1
891,Sword_WaySep62021Islam t,Sword_Way,@sword_way,"Sep 6, 2021",@johan17826761,"Islam terpecah jd bbrp golongan apa urusan nya dgn ahmadiyah?

Ahmadiyah BUKAN ISLAM, nabi mereka mirza ghulam beda dgn islam

Klo ga mau dirusak SILAHKAN PAKAI NAMA LAIN jgn nama islam

Itu kemauan muslim indonesia & banyak negara, simpel toh?

Yg bikin runyam mereka sendiri",3,0,0
892,KRTHSukroPanciSep62021Jangank,KRTH Sukro Panci,@sutopo_arief,"Sep 6, 2021",nan,"Jangankan Ahmadiyah, sahabat nabi saja dibunuh oleh umatnya sendiri dan dianggap sesat. 
Inilah karma umat yg merasa plg beriman.",0,0,0
893,ALMAHDIDAUDZSep62021Aku iku,ALMAHDI DAUD Z,@ALMAHDIDAUDZ,"Sep 6, 2021",@Pencerah__,Aku ikut komen ya...aku pernah ikut sewaktu di Bandung tahun 98 pertengahan n masjidnya dekat makam pahlawan n imam besarnya Murtado...di akhir tahun 2001 aku keluar setelah 1 aku tanya; mengapa tidak mengakui Surah Al Kahfi...jwbnya mereka (kaum Ahmadiyah meyakini REINKARNASI),1,0,1
894,KOMPASTVSep6202110 Oran,KOMPAS TV,@KompasTV,"Sep 6, 2021",nan,10 Orang Pelaku Perusakan Rumah Ibadah Ahmadiyah Ditangkap http://dlvr.it/S700PD,2,3,27
895,SuaraIslamSep62021Alhamdu,Suara Islam,@suaraislamco,"Sep 6, 2021",nan,Alhamdulillah! Polisi Tangkap 10 Pelaku Perusakan Masjid Ahmadiyah di Kalbar http://dlvr.it/S6zzvp,0,1,3
896,AdityaSep62021Masyara,Aditya,@rizq1_,"Sep 6, 2021",nan,"Masyarakat Sintang: MASYARAKAT SINTANG DUKUNG AKSI TOLAK AHMADIYAH - Tandatangani Petisi! https://chng.it/RQqXQBFF lewat 
@ChangeOrg_ID",0,0,0
898,NgulilNgamriNganuSep62021Ahmadiy,Ngulil Ngamri Nganu,@LonjongDikit,"Sep 6, 2021",@FaheemYounus,"Ahmadiyah ntu pengumuman aja dah, ""kami keluar dari islam, kami adalah agama sendiri""

Beres dah majalahnya",0,0,0
899,~DWWS~Sep62021Lho buk,~DWWS~,@deddywahyu81,"Sep 6, 2021",@AlissaWahid,Lho bukannya MUI sudah jelas mengeluarkan fatwa haram untuk Ahmadiyah??,0,0,0
900,AntowinK.Sep62021Trus us,Antowin K.,@Win242848,"Sep 6, 2021",@Kimi58486332,"Trus ustadz NU yg dipercaya ?
Ada NU cabang kristen ???
Ahmadiyah anda biarin.
Geraja anda jaga.
Bendera AlRayah anda bakar 
Pki anda bela 
Itu namanya tololransi kebablasan.
Sebaiknya anda baca diri dulu sebelum menyalahkan ulama diluar NU. 
نعوذ بالله من ذلك...",0,1,14
901,RepublikRISep62021Banser ,RepublikRI,@republik_ri,"Sep 6, 2021",nan,"Banser Akan Jaga Masjid Ahmadiyah Sintang, Cegah Pengrusakan Lanjutan",0,0,0
902,Dr.H.ZakarNaikSep62021Jadi ka,Dr.H. Zakar Naik,@rudysarwa,"Sep 6, 2021",nan,"Jadi kalo ahmadiyah dibilang bener, terus yg sesat siapa?",1,1,2
903,fromSep62021Suara-s,from,@DubesWakanda,"Sep 6, 2021",nan,"Suara-suara Ormas Islam Mengecam Perusakan Masjid Ahmadiyah https://news.detik.com/berita/d-5711134/suara-suara-ormas-islam-mengecam-perusakan-masjid-ahmadiyah…

Masjid Ahmadiyah di Sintang, dirusak. Massa juga membakar bangunan yang ada di samping masjid. Ormas Islam-ormas Islam mengecam serangan ini.",0,0,0
904,mohammedsalahSep62021Mungkin,mohammed salah,@sandysandiego76,"Sep 6, 2021",@OposisiCerdas,"Mungkin bagi Banser.
Apapun alirannya, agamanya, semuanya sama.
Padahal Ahmadiyah dilarang oleh hukum,kenapa mereka pasang badan?
Siapa mereka?",0,0,0
905,babaSep62021Doi uda,baba,@iribsa,"Sep 6, 2021",@ariefcf__,"Doi udah paham, dia orang Ahmadiyah, ga usah diajarin",1,0,0
906,GelarBuanaDwiputraSep62021Ahmadiy,Gelar Buana Dwiputra,@gelarbuana,"Sep 6, 2021",@Husin29054530,Ahmadiyah bukan muslim,0,0,0
907,babaSep62021Kalo ga,baba,@iribsa,"Sep 6, 2021",@paristiawangN,"Kalo gak ngerti yah pelajari, lagian dokter ini juga orang Ahmadiyah, ngapa situ jadi ngatur?",1,0,0
908,AhmadiyahIndonesiaSep52021Masjid ,Ahmadiyah Indonesia,@AhmadiyahID,"Sep 5, 2021",nan,"Masjid Baitul Islam, Pusat Ahmadiyah di Negara Kanada, mendapat kehormatan kunjungan dari Perdana Menteri Kanada 
@JustinTrudeau
 
#islam #dakwah #amerika",0,1,3
909,"babaSep52021Lah, di",baba,@iribsa,"Sep 5, 2021",@GakiHajime,"Lah, dia orang Ahmadiyah juga kok, ngapa lo malah ngatur?",1,0,0
910,AhmadiyahIndonesiaSep520214 Septe,Ahmadiyah Indonesia,@AhmadiyahID,"Sep 5, 2021",nan,"4 September 1965: Sebuah masjid Ahmadiyah di Dayton, Ohio, AS diresmikan secara resmi.  Masjid ini adalah masjid tertua yang dibangun khusus untuk Jamaah Muslim Ahmadiyah di AS.  Jalsah Salanah dari Amerika Serikat juga diadakan di masjid yang sama pada bulan September.  
#Islam",0,1,2
911,SIMBIYOSIS83Sep52021Ternyat,SIMBIYOSIS83,@simbiyosis83,"Sep 5, 2021",@_ekokuntadhi,Ternyata di tag ini bxk juga aliran sesat ikut Ahmadiyah ,0,0,0
912,SIMBIYOSIS83Sep52021Angkat ,SIMBIYOSIS83,@simbiyosis83,"Sep 5, 2021",@Sam5108042987,Angkat trus biar masyarakat tau klu si Eko simpatisan Ahmadiyah ,0,0,1
913,SIMBIYOSIS83Sep52021Eko aga,SIMBIYOSIS83,@simbiyosis83,"Sep 5, 2021",@_ekokuntadhi,"Eko agamanya ap ya? Klu dia ngaku Islam pasti cmn sebatas KTP aj pastix, Krn Ahmadiyah jelas ² sesat Msi dibelain, pantesan aj wajah si Eko hitam GK bercahaya",0,0,0
914,Radhip0701Sep52021Emang A,Radhip0701,@radhip0701,"Sep 5, 2021",@kompascom,Emang Ahmadiyah udah legal ya di Indonesia ?,0,1,0
